Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2017-01-25,221.88851928710938,225.2474837330992,221.63767949016483,225.0948075019197,23856654
2017-01-27,223.5897979736328,224.41864086657014,222.259290079182,222.53194074870288,21861796
2017-01-30,227.88665771484375,228.2465519365276,223.52436351748767,223.55707985036747,15678126
2017-01-31,227.97393798828125,229.84973294887635,226.9051751553863,228.3338322679322,15125194
2017-02-01,228.94451904296875,229.21716971520297,225.79275822557454,228.1702179242346,11312284
2017-02-02,227.60313415527344,229.19537282797552,226.45803329394766,229.0208857054899,9099129
2017-02-03,225.45469665527344,229.11902804082888,224.68038095177474,228.14841433024927,13219481
2017-02-06,227.19960021972656,227.90846865896796,225.10569667488446,226.1853647801933,9991907
2017-02-07,224.85487365722656,227.35229338718685,224.047856159165,227.2759552714249,9905562
2017-02-08,223.6007080078125,226.45802185421633,222.91365043772575,224.854863257337,16230826
2017-02-09,225.25839233398438,225.53104302491718,223.96061523076355,224.22234591645233,9861688
2017-02-10,224.69131469726562,225.86913200811415,223.68798452579958,225.74917209978867,12518554
2017-02-13,224.6258544921875,225.5310355368213,222.91365596680097,225.3129120793158,8565757
2017-02-14,228.97726440429688,229.65343116835373,224.63678046732463,225.74916506624677,18244623
2017-02-15,229.30441284179688,230.65673163593493,227.98481038106493,229.65340162480157,15236663
2017-02-16,232.83787536621094,233.26320225427946,229.57706015769529,229.57706015769529,19655195
2017-02-17,234.58279418945312,235.17171731234387,230.86393569567684,232.61977049983932,14847356
2017-02-20,234.56097412109375,235.3134788820021,232.61976139644332,233.50311692619798,11650581
2017-02-21,237.35284423828125,237.95265819458191,234.04839291683604,234.5173415503085,14186476
2017-02-22,263.37396240234375,264.27912873475117,238.1816609774213,238.39978439824546,127323130
2017-02-23,257.9756164550781,266.536637045011,257.23401718379495,264.7044643136097,62249698
2017-02-27,270.22283935546875,274.12707611713836,259.63334625180096,259.66604802756177,83422197
2017-02-28,270.0374755859375,272.20773234038256,267.9544624075486,268.7178728180592,36111716
2017-03-01,269.26312255859375,271.42245889117874,268.28160339650844,270.48456150874114,24385665
2017-03-02,269.7538757324219,273.66903228285145,267.63816122973714,270.00468639943205,18063590
2017-03-03,274.5087585449219,280.8886327717915,270.800820104699,270.800820104699,84305639
2017-03-06,284.7165832519531,286.1670512224952,275.9701827655425,276.7881057600534,66724743
2017-03-07,284.62933349609375,289.4387660264565,282.70991683816817,287.6611347207693,42071555
2017-03-08,281.6302490234375,285.2291332362857,280.5178645125562,285.2291332362857,43336972
2017-03-09,280.65960693359375,283.11340473985325,279.51452070401393,281.36850450430023,31094457
2017-03-10,279.54730224609375,282.6772676227713,275.0868431441485,281.42309747058147,24785585
2017-03-14,281.2594909667969,287.69390864746225,280.3325133958633,287.63936685151594,27765035
2017-03-15,284.62933349609375,287.1049424373943,281.4557760391947,281.59753227141823,24107889
2017-03-16,283.0371398925781,285.8181016097939,282.15375502709685,285.73085803592187,15924023
2017-03-17,283.70233154296875,287.9010296392679,283.124328418439,285.2945555765743,22727289
2017-03-20,279.36187744140625,284.9129094927155,278.8274960392178,284.85836770391387,12869337
2017-03-21,275.6539001464844,280.0380056743551,274.67238094113867,279.6672205310077,22596181
